"","AskeladdenID","Uncal.C14Age","C14SD","C14LabCode","xcoord","ycoord","meancalyear","cent","bio01","bio04","bio05","bio06","bio12","bio15","topo01","centrank","Suit"
"282",161324,3940,30,"Beta-323499",301272.9598,6694531.827,4380,4400,6.81959629058838,580.927307128906,17.8135166168213,-4.34999990463257,2340.48754882812,31.2967319488525,"7",107229310.5,0.0332745127379894
"287",94922,5550,140,"T-6974",272883.8968,6727415.198,6348,6300,6.60174179077148,596.66357421875,17.4509296417236,-6.94999980926514,1718.36767578125,31.128303527832,"2",2737921.5,0.815815687179565
"292",128703,4485,35,"Tra-151",299493.8991,6713195.431,5162,5200,5.79321479797363,640.825439453125,17.6110095977783,-8.76559638977051,2156.72021484375,29.6740951538086,"5",19862938.5,0.394097983837128
"293",128703,5120,35,"Tra-152",299493.8991,6713195.431,5832,5800,7.15668964385986,588.113098144531,18.5188064575195,-4.56559658050537,2155.9541015625,32.0674247741699,"5",19393579,0.531156659126282
"302",94922,4630,50,"T-6572",272883.8968,6727415.198,5393,5400,7.20565748214722,567.755004882812,17.4140357971191,-4.84999990463257,1755.39013671875,30.0050029754639,"2",2933218.5,0.8508340716362
"303",94922,5660,100,"T-6973",272883.8968,6727415.198,6455,6500,7.85165643692017,542.556945800781,18.3140354156494,-2.21350288391113,1754.49975585938,32.1794471740723,"2",3151889,0.901363611221313
"307",6477,8530,13,"Ua-891",280411.4449,6739309.806,9524,9500,4.46298265457153,729.530639648438,16.25,-15.2384223937988,1751.11572265625,34.0735626220703,"3",3931727,0.615852653980255
"308",6477,4920,50,"T-7337",280411.4449,6739309.806,5648,5600,7.68157863616943,549.311767578125,17.9500007629395,-2.73842215538025,1915.23156738281,31.0231266021729,"3",6221325.5,0.848313570022583
"309",6477,4760,100,"T-7390",280411.4449,6739309.806,5483,5500,6.95561408996582,583.928283691406,18.0499992370605,-5.84999990463257,1915.34729003906,30.9248332977295,"3",6045744.5,0.780027687549591
"310",6477,7890,70,"T-7512",280411.4449,6739309.806,8730,8700,3.49311375617981,726.610717773438,15.3500003814697,-16.4384231567383,1801.46313476562,32.9961624145508,"3",4882947,0.479493677616119
"312",6477,7080,130,"T-7527",280411.4449,6739309.806,7894,7900,5.80657863616943,659.231140136719,17.6499996185303,-10.1384220123291,1888.57885742188,33.5115394592285,"3",4837658,0.674832820892334
"313",6477,7140,90,"T-7762",280411.4449,6739309.806,7957,8000,4.71763134002686,690.281616210938,16.5499992370605,-12.9499998092651,1840.23156738281,33.000904083252,"3",4420243.5,0.586054384708405
"314",174289,6760,30,"Beta-419563",285084.2038,6616684.694,7614,7600,6.27431774139404,646.885009765625,17.125467300415,-9.77453231811523,1673.32019042969,33.0599174499512,"2",2234168.5,0.809374630451202
"321",107943,5710,140,"Beta-41723",294684.5473,6716317.568,6515,6500,7.41798973083496,593.45556640625,18.8500003814697,-3.75975012779236,1912.78247070312,33.715274810791,"5",11758048.5,0.724371254444122
"323",107943,5475,70,"Beta-41720",294684.5473,6716317.568,6271,6300,6.13262462615967,646.43896484375,18.1499996185303,-8.5597505569458,1870.58752441406,33.0619430541992,"5",11430090.5,0.610694110393524
"324",138737,6285,25,"TRa-14854",289973.5272,6696418.933,7212,7200,5.94191884994507,657.374694824219,17.7295532226562,-9.29356575012207,1795.6796875,35.1289558410645,"3",3923537.5,0.748996198177338
"330",174695,6990,30,"Beta-477279",285623.4832,6697561.85,7824,7800,5.02589702606201,694.465881347656,17.1387882232666,-13.4859428405762,1811.15625,32.2125358581543,"3",3259929,0.639298737049103
"331",6477,7330,90,"T-7333",280411.4449,6739309.806,8136,8100,3.72644710540771,725.077270507812,16.1384220123291,-16.1499996185303,1790.23156738281,34.6209983825684,"3",4461201,0.510685086250305
"334",172352,4430,30,"Beta-361758",285797.4844,6731754.077,5021,5000,7.60922813415527,553.095092773438,18.1804466247559,-2.75113987922668,2028.0361328125,31.4049377441406,"3",9695975,0.776783466339111
"335",94845,7255,65,"Beta-44287",272234.5278,6719961.693,8081,8100,3.79438066482544,708.192077636719,15.7590293884277,-16.0433979034424,1690.89135742188,33.6191787719727,"1",6564317,0.472637146711349
"336",94846,4190,60,"Ua-2460",271365.5599,6720488.896,4714,4700,9.00234889984131,483.868927001953,18.6337585449219,0.333758533000946,1790.73547363281,31.0126457214355,"1",6085551,0.924922406673431
"339",126994,4850,40,"Tua-7964",271018.9341,6728412.298,5584,5600,7.89412403106689,528.120300292969,17.6499996185303,-2.11093306541443,1783.23327636719,30.4769420623779,"1",6296712,0.847014844417572
"341",107909,6030,100,"T-2587",294740.2781,6716780.035,6884,6900,5.8510684967041,695.7900390625,18.4564781188965,-10.6695098876953,1844.9755859375,33.0700950622559,"5",11112595.5,0.596386790275574
"345",107909,4050,80,"T-2946",294740.2781,6716780.035,4555,4600,8.05195617675781,553.789428710938,18.6564769744873,-2.28254365921021,1920.38952636719,30.4941120147705,"5",12461919,0.785460650920868
"348",174695,6170,40,"Beta 372613",285615,6697560,7067,7100,6.57250452041626,615.089111328125,17.9621105194092,-6.62464046478271,1821.48168945312,31.5368461608887,"3",3768186.5,0.797549903392792
"349",114632,4690,30,"Beta-366167",281235.4453,6681417.499,5391,5400,7.09825325012207,582.210632324219,17.4718132019043,-5.34999990463257,1836.83569335938,29.75901222229,"3",3505696,0.83821702003479
"352",114632,4580,30,"Beta-366074",281235.4453,6681417.499,5304,5300,7.62885999679565,540.079772949219,17.893627166748,-2.84999990463257,1893.27197265625,30.3917007446289,"3",3621857,0.855081796646118
"353",174695,6580,30,"Beta-477275",285615,6697560,7475,7500,5.97464561462402,645.282043457031,17.4753589630127,-9.03788948059082,1788.06030273438,31.3795986175537,"3",3581679.5,0.757079124450684
"355",138737,6155,25,"TRa-14858",289973.5272,6696418.933,7059,7100,6.46663236618042,624.062927246094,18.0295524597168,-6.89356517791748,1815.23181152344,32.3933258056641,"3",4113595,0.790771722793579
"356",138737,5650,20,"TRa-14859",289973.5272,6696418.933,6429,6400,6.78304719924927,634.705017089844,18.329553604126,-7.44395971298218,1814.62536621094,32.5815811157227,"3",4753954.5,0.821485996246338
"362",175012,5140,30,"Beta-477298",284895.6883,6697070.755,5907,5900,8.60802173614502,518.656494140625,18.8495979309082,-0.26127678155899,1909.14025878906,31.2459659576416,"3",7038109,0.919760823249817
"363",175012,5530,40,"Poz-96543",284895.6883,6697070.755,6332,6300,6.21592092514038,620.368896484375,17.4829978942871,-7.96127653121948,1847.6953125,31.4992275238037,"3",6279947.5,0.745496034622192
"367",174695,5990,50,"Poz-106746",285615,6697560,6828,6800,6.21391677856445,654.237731933594,18.0753593444824,-9.18431568145752,1797.56750488281,31.9726810455322,"3",3730265.5,0.77589339017868
"368",175012,5280,40,"Poz-106708",284895.6883,6697070.755,6073,6100,7.03674507141113,596.065795898438,17.8495979309082,-6.00241947174072,1876.85424804688,31.0541381835938,"3",6421462.5,0.810597717761993
"370",114632,4250,30,"Beta-375136",281235.4453,6681417.499,4835,4800,7.95984411239624,545.750671386719,18.1936264038086,-3.04999995231628,1817.61755371094,31.3263378143311,"3",3553016.5,0.913319528102875
"371",107893,6190,130,"T-2738",294722.5397,6716764.11,7072,7100,6.33941745758057,641.105346679688,18.3396701812744,-7.26625680923462,1887.53283691406,32.9780158996582,"5",11140454.5,0.622409701347351
"372",107943,4490,90,"Beta-41724",294684.5473,6716317.568,5133,5100,7.0725622177124,590.586303710938,18.5499992370605,-5.65000009536743,1951.78247070312,32.6242408752441,"5",12595856.5,0.660838901996613
"373",114632,4300,30,"Beta-366076",281235.4453,6681417.499,4857,4900,7.81999492645264,559.883728027344,18.1936264038086,-3.54999995231628,1821.27197265625,31.862096786499,"3",3637284.5,0.902619957923889
"375",108113,8725,60,"TUa-1880",285140.4707,6718344.706,9698,9700,3.34232187271118,755.259094238281,15.9499998092651,-17.5499992370605,1813.36462402344,35.1191558837891,"3",6000249,0.457085251808167
"378",6477,4580,80,"T-7150",280411.4449,6739309.806,5251,5300,7.53894710540771,542.354187011719,18.25,-2.84999990463257,1962.46313476562,31.0418338775635,"3",6215952,0.809309005737305
"379",175012,4820,40,"Poz-96544",284895.6883,6697070.755,5527,5500,6.77020788192749,589.122009277344,17.7495994567871,-6.25020027160645,1910.19897460938,30.5562057495117,"3",6805603,0.764309525489807
"380",175012,4450,30,"Beta 372608",284895.6883,6697070.755,5112,5100,7.16714763641357,562.652099609375,17.9495983123779,-4.95020055770874,1921.97778320312,31.2416458129883,"3",7074457.5,0.797053873538971
"385",175012,6110,40,"Poz-106738",284895.6883,6697070.755,6984,7000,6.06531238555908,629.93896484375,17.4495983123779,-7.95020008087158,1861.57348632812,31.769380569458,"3",6172230,0.720674872398376
"387",66731,7720,30,"Beta-542515",287969,6613705,8492,8500,3.58599948883057,741.744812011719,15.1682214736938,-18.4500007629395,1504.822265625,34.6018104553223,"2",868551,0.624752759933472
"388",66731,6620,30,"Beta-512320",287969,6613705,7506,7500,6.03953742980957,643.907165527344,17.0682201385498,-9.64999961853027,1576.29064941406,32.6702346801758,"2",595060,0.838530123233795
"393",175012,4530,30,"Beta-477302",284895.6883,6697070.755,5157,5200,6.41423606872559,606.098083496094,17.4018173217773,-7.45020055770874,1897.56433105469,27.6026172637939,"3",6900113,0.734989762306213
"395",6477,6800,90,"T-7153",280411.4449,6739309.806,7647,7600,6.33942985534668,641.207824707031,17.5499992370605,-8.75,1863,31.8981761932373,"3",5061231,0.748906016349792
"396",113939,7110,140,"T-3401",297147.6021,6685609.262,7927,7900,5.27719306945801,692.728271484375,17.6038017272949,-11.8961992263794,2152.08764648438,34.5218811035156,"5",17346858.5,0.351126313209534
"397",136277,4100,30,"Tra-1205",295458.2861,6692557.552,4611,4600,8.13301563262939,550.099487304688,18.5499992370605,-2.23427128791809,1922.88781738281,31.0620727539062,"5",12225626.5,0.792008817195892
"398",97715,3970,60,"T-15694",293927.3202,6664431.188,4430,4400,7.45191240310669,557.66357421875,17.8842086791992,-3.20353841781616,1861.1318359375,29.0820732116699,"3",5496936.5,0.85635244846344
"399",6719,4450,30,"Beta-512328",288022.2231,6613714.11,5112,5100,7.52545166015625,561.577575683594,17.7763557434082,-4.77635526657104,1623.22119140625,32.0433158874512,"2",405232.5,0.928402841091156
"400",95624,4690,140,"Beta-67775",288970,6694658,5393,5400,6.9451732635498,601.147766113281,17.9229927062988,-5.87700843811035,1806.08459472656,30.6034355163574,"3",3385240,0.840754270553589
"401",91277,5910,40,"Poz-19337",355006.7965,6693012.414,6729,6700,5.0806303024292,767.328491210938,19.7262535095215,-9.87374591827393,1551.22399902344,37.2338829040527,"5",11749619.5,0.698447287082672
"402",6719,4920,30,"Beta-512325",288022.2231,6613714.11,5638,5600,7.95484447479248,550.317932128906,17.6763553619385,-2.75,1618.48474121094,31.9489803314209,"2",389469.5,0.951506614685059
"403",91277,6620,40,"Poz-19340",355006.7965,6693012.414,7505,7500,3.58578634262085,802.506652832031,18.7262535095215,-14.6737451553345,1530.98657226562,35.4846839904785,"5",12064674.5,0.546010732650757
"405",45758,4640,30,"Beta-512334",288090,6613746,5408,5400,7.14643239974976,590.604919433594,17.4877433776855,-5.65000009536743,1600.58374023438,31.2450942993164,"2",350382,0.91321063041687
"406",95707,6200,40,"Beta-287953",293620.1901,6694660.446,7085,7100,6.34160184860229,632.708679199219,18.0747566223145,-7.2082462310791,1877.67260742188,33.4251480102539,"3",6669232.5,0.739915609359741
"407",15917,4255,40,"TUa-6755",324940.5808,6728568.175,4833,4800,6.09479427337646,662.975830078125,18.8303623199463,-7.11466312408447,1980.11157226562,33.0960426330566,"5",19846151,0.534185647964478
"408",174641,4230,30,"Beta-369320",293462.3271,6692205.635,4804,4800,7.60409927368164,575.677368164062,18.5387096405029,-3.96129035949707,1973.75805664062,32.8934745788574,"3",10096556,0.808971345424652
"409",113901,4060,70,"Beta-196386",293820.4365,6691808.835,4567,4600,8.09754943847656,543.931884765625,18.4500007629395,-2.11985230445862,1995.220703125,31.4664115905762,"3",10049182.5,0.842274010181427
"416",6477,7440,110,"T-7528",280411.4449,6739309.806,8246,8200,3.82179808616638,707.172485351562,15.3500003814697,-14.75,1789.46313476562,33.0721015930176,"3",4632518,0.521279513835907
"418",6477,8880,150,"T-6233",280411.4449,6739309.806,9947,9900,4.15609645843506,723.728576660156,15.8500003814697,-15.3500003814697,1867.46313476562,34.5580406188965,"3",4475258.5,0.507801532745361
"419",6477,7450,100,"T-7332",280411.4449,6739309.806,8256,8300,4.11714935302734,709.354919433594,15.8500003814697,-14.25,1807.34729003906,32.4111366271973,"3",4483576,0.54168313741684
"420",95514,6810,30,"Beta-354391",275273.0396,6715606.539,7641,7600,6.44887685775757,631.707702636719,17.3500003814697,-8.60228824615479,1745.48205566406,31.8514041900635,"3",1493248.5,0.828028082847595
"421",15917,5260,80,"T-2196",324940.5808,6728568.175,6055,6100,5.3871374130249,696.251342773438,18.340051651001,-9.41466331481934,1980.07739257812,32.7747077941895,"5",19205243,0.460424929857254
"422",6724,3890,50,"Beta-72873",294188.7861,6628424.704,4318,4300,7.05670690536499,577.486755371094,17.4062366485596,-5.5238037109375,1704.20092773438,30.7525234222412,"3",635847.5,0.897071123123169
"423",6477,6620,100,"T-7528 (sic!)",280411.4449,6739309.806,7504,7500,6.09039449691772,635.478637695312,17.5499992370605,-8.35000038146973,1851.34729003906,31.4434185028076,"3",4988765.5,0.729886949062347
"424",136964,7230,40,"Beta-286284",297576.4258,6692466.801,8031,8000,4.17468070983887,729.322448730469,16.7685012817383,-14.9314985275269,1821.76062011719,34.022632598877,"5",10430394,0.434466898441315
"425",6719,7110,30,"Beta-512322",288022.2231,6613714.11,7942,7900,5.64525985717773,668.285522460938,17.1763553619385,-11.8500003814697,1607.09521484375,34.6162643432617,"2",553803.5,0.784755647182465
"426",45758,4080,30,"Beta-512329",288090,6613746,4571,4600,8.64229869842529,517.468811035156,18.0877418518066,-1.35000002384186,1615.45153808594,30.5796966552734,"2",376130,0.976345002651215
"427",6719,6820,30,"Beta-512323",288022.2231,6613714.11,7647,7600,6.27568101882935,654.901245117188,17.2763557434082,-9.94999980926514,1578.11267089844,33.1949005126953,"2",526782,0.85804009437561
"428",6477,6930,90,"T-7515",280411.4449,6739309.806,7767,7800,5.21346473693848,683.106201171875,17.25,-12.6499996185303,1885.57885742188,32.6240653991699,"3",4645689.5,0.611028671264648
"429",174695,6810,30,"Beta-477293",285615,6697560,7641,7600,6.2081413269043,652.949645996094,17.4753589630127,-9.38431644439697,1789.16333007812,31.7569599151611,"3",3428775,0.78029328584671
"430",174695,6840,50,"Poz-106745",285615,6697560,7671,7700,5.92809677124023,676.192077636719,17.9156837463379,-10.4843158721924,1770.91064453125,33.6519546508789,"3",3184214,0.762659192085266
"435",96437,8940,60,"Beta-95512",295443.3136,6627288.337,10051,10100,3.0663914680481,786.417297363281,15.4182777404785,-19.7162075042725,1625.06372070312,33.2940826416016,"3",387339,0.542068839073181
"436",172350,4380,30,"Beta-361759",285773.1117,6731748.197,4934,4900,7.56010341644287,575.631042480469,18.570686340332,-3.94802236557007,1977.13171386719,32.9838104248047,"3",9771348,0.80276745557785
"437",6477,4280,60,"T-6239",280411.4449,6739309.806,4849,4800,7.87083339691162,548.980346679688,18.5499992370605,-3.13842225074768,1884.11572265625,31.8176383972168,"3",6113249.5,0.879096269607544
"438",6477,6030,100,"T-7152",280411.4449,6739309.806,6884,6900,6.20561408996582,659.207153320312,17.9500007629395,-9.44999980926514,1851.46313476562,32.632396697998,"3",5377808,0.742050409317017
"439",6477,6210,100,"T-7516",280411.4449,6739309.806,7095,7100,6.67548227310181,606.683898925781,18.0499992370605,-6.15000009536743,1894.23156738281,32.266170501709,"3",5511781.5,0.764426410198212
"441",136277,6035,40,"Tra-1202",295458.2861,6692557.552,6879,6900,5.8825569152832,692.859802246094,18.3023624420166,-10.7342710494995,1845.40490722656,33.5027351379395,"5",11008216.5,0.599589347839355
"442",96437,6370,50,"Beta-93904",295443.3136,6627288.337,7296,7300,5.00416231155396,701.456115722656,16.9193840026855,-13.0151023864746,1589.86401367188,32.4384231567383,"3",276860,0.774483442306519
"446",160864,6010,30,"Beta-331509",284674.1191,6697408.285,6849,6800,6.23606443405151,650.544616699219,18.0482387542725,-9.06595611572266,1793.12805175781,31.8699951171875,"3",3503235.5,0.780759811401367
"448",35751,5580,90,"T-3371",279615.0569,6707286.398,6374,6400,7.02873277664185,613.116638183594,18.2082843780518,-6.70460033416748,1759.6708984375,32.4785270690918,"2",4062268,0.833060681819916
"450",175012,4585,35,"Poz-96499",284895.6883,6697070.755,5306,5300,7.36405944824219,547.926025390625,17.9018173217773,-3.25020051002502,1956.56799316406,30.7012939453125,"3",6917921.5,0.795853316783905
"453",113777,4100,30,"Beta - 315311",289288,6695969,4611,4600,8.31067180633545,535.290344238281,18.4500007629395,-1.75,1829.50109863281,30.049861907959,"5",9186853.5,0.859266519546509
"456",174695,5520,30,"Beta-477287",285615,6697560,6312,6300,6.33399105072021,624.189453125,17.6753597259521,-7.92464017868042,1792.82385253906,31.5916900634766,"3",3883963.5,0.790701448917389
"458",174695,6310,30,"Beta-477290",285615,6697560,7214,7200,6.05013751983643,648.602111816406,17.6156826019287,-9.0246410369873,1802.54943847656,34.7725715637207,"3",3598155.5,0.756074845790863
"459",174695,6340,30,"Beta-477274",285615,6697560,7262,7300,5.19394111633301,684.494140625,17.0753593444824,-11.7632484436035,1786.96398925781,32.5019798278809,"3",3442497.5,0.673694372177124
"461",174695,5640,30,"Beta-477268",285615,6697560,6420,6400,6.88199377059937,625.178833007812,18.2621116638184,-7.13788938522339,1810.86682128906,32.1966896057129,"3",4088689.5,0.832587599754333
"462",107943,6590,150,"Beta-29001",294675,6716320,7476,7500,5.76914072036743,667.949768066406,17.9581241607666,-9.55812358856201,1849.3193359375,32.1657333374023,"5",10768951.5,0.584490478038788
"463",45758,4390,30,"Beta-512330",288090,6613746,4943,4900,7.91057014465332,567.571105957031,18.0877418518066,-3.95000004768372,1589.22204589844,33.0099792480469,"2",375999.5,0.956677496433258
"464",91277,5547,39,"Ua-45246",355006.7965,6693012.414,6343,6300,3.8774528503418,784.293823242188,19.0262546539307,-13.9737453460693,1523.46142578125,35.161563873291,"5",12357575,0.582463622093201
"465",91275,7930,50,"Poz-15917",355132.9585,6693027.47,8775,8800,-0.0312817357480526,856.02880859375,15.3500003814697,-22.492696762085,1970.09228515625,40.512638092041,"5",27265378,0.115113392472267
"466",174695,5850,40,"Beta 372612",285615,6697560,6667,6700,7.38884544372559,595.520446777344,18.4753589630127,-4.18431615829468,1836.94494628906,32.1854019165039,"3",4212239,0.86306220293045
"467",96281,5030,60,"Beta-48159",281898.7178,6643250.218,5778,5800,8.22883415222168,538.74267578125,18.149263381958,-2.35022664070129,1714.18579101562,31.7996940612793,"2",1687744.5,0.938332974910736
"469",138527,5750,40,"Beta-286530",299996.1773,6713813.059,6548,6500,7.16270732879639,607.002014160156,18.8003387451172,-4.2665867805481,1954.56860351562,33.6833763122559,"5",13460234.5,0.66894543170929
"470",175012,4360,60,"Poz-96628",284895.6883,6697070.755,4945,4900,7.55417919158936,567.474243164062,18.2018184661865,-3.90241956710815,1889.42956542969,31.8591690063477,"3",7159823,0.850681900978088
"471",91277,6190,40,"Poz-19339",355006.7965,6693012.414,7079,7100,4.1534423828125,783.266052246094,19.2262535095215,-12.2737455368042,1576.74914550781,35.7649612426758,"5",12487633.5,0.580065548419952
"472",107943,6490,100,"Beta-41718",294675,6716320,7389,7400,5.3653130531311,679.777160644531,17.5499992370605,-10.4581232070923,1872.23803710938,33.288703918457,"5",11100790,0.525738775730133
"473",95150,4060,90,"T-6115",276788.4336,6713692.116,4570,4600,8.51672267913818,509.018249511719,18.25,-0.949549853801727,1808.94152832031,29.8238220214844,"1",7591717.5,0.885224044322968
"474",60624,3950,80,"Beta-239457",306848.3123,6660970.979,4392,4400,6.90903091430664,587.022827148438,17.9500007629395,-4.34999990463257,2136.017578125,30.760913848877,"5",18687325.5,0.518104553222656
"475",91277,5970,45,"Tra-4337",355006.7965,6693012.414,6803,6800,3.82328629493713,827.870788574219,19.1262531280518,-15.0737457275391,1545.46142578125,36.3734130859375,"5",12366166,0.563073098659515
"476",95602,3980,60,"Beta-56847",288961.1326,6694606.056,4445,4400,7.5585880279541,554.775451660156,18.0499992370605,-3.04999995231628,1833.021484375,29.4636383056641,"3",4065911.5,0.878468096256256
"478",174695,5280,30,"Beta-477281",285623.4832,6697561.85,6078,6100,7.14980745315552,599.872680664062,18.0140571594238,-5.98594284057617,1820.01220703125,31.1373023986816,"3",4044690,0.851409137248993
"480",95150,4330,110,"T-6114",276788.4336,6713692.116,4937,4900,7.85844564437866,553.505798339844,18.3495502471924,-3.25,1784.94592285156,32.3725395202637,"1",7655313,0.84302419424057
"481",175003,6010,40,"Poz-106880",284958.6406,6697160.238,6849,6800,6.15185880661011,650.020263671875,17.9553852081299,-9.13534736633301,1832.92150878906,31.865421295166,"3",5262793.5,0.747970700263977
"483",94837,4850,90,"Ua-2452",271423.2305,6720767.569,5579,5600,7.9055757522583,529.533569335938,17.6499996185303,-2.08799195289612,1772.54663085938,30.6911811828613,"1",5952367,0.85337507724762
"485",212083,7860,30,"Beta-407676",292243.0679,6708998.334,8633,8600,3.5911386013031,754.6533203125,16.05006980896,-17.5499992370605,1734.771484375,33.9250946044922,"5",9617437,0.427293926477432
"486",99924,5410,65,"Tua-6170",296729.8306,6651619.71,6207,6200,5.20930528640747,634.955932617188,16.6144351959229,-9.97847938537598,2075.30639648438,32.8416366577148,"6",42164002,0.0539299547672272
"487",138439,4570,40,"Beta-286520",300573.5793,6713626.715,5248,5200,6.0621280670166,646.669860839844,17.9582328796387,-8.5958833694458,1936.71801757812,29.0798282623291,"5",13454997,0.559177696704865
"488",15917,6630,40,"Poz-11994",324940.5808,6728568.175,7512,7500,4.28230476379395,742.068237304688,18.2981605529785,-12.4146633148193,1931.33642578125,32.0434761047363,"5",17831247,0.383187085390091
"489",95728,6650,110,"T-2757",279132.2892,6707813.086,7526,7500,6.11565732955933,631.669616699219,17.3500003814697,-8.54864025115967,1744.66430664062,31.0924072265625,"2",3828954,0.752162992954254
"490",94860,4180,70,"Ua-2461",271500.3464,6720388.021,4703,4700,8.98811531066895,483.856048583984,18.6109848022461,0.310984492301941,1795.97351074219,31.0258274078369,"1",6300963.5,0.922250986099243
"491",6477,5550,80,"T-7518",280411.4449,6739309.806,6349,6300,6.45192956924438,612.193359375,17.7384223937988,-7.43842172622681,1855.46313476562,32.1553153991699,"3",5327600.5,0.765243232250214
"493",108585,4610,70,"Beta-78820",297852.6379,6628045.601,5327,5300,7.43932008743286,573.625,18.1310253143311,-3.95006585121155,1731.32946777344,31.5160121917725,"2",2336432,0.881163716316223
"494",111334,5980,100,"T-19311",272258.7861,6724789.007,6824,6800,6.4822940826416,626.343383789062,17.9236717224121,-8.12366962432861,1671.31213378906,31.141321182251,"3",309650,0.867862164974213
"497",175012,4640,30,"Beta-477296",284895.6883,6697070.755,5408,5400,6.84999132156372,589.888671875,17.5829982757568,-5.75020027160645,1896.26538085938,30.3941383361816,"3",6629790,0.780934393405914
"499",95602,4300,120,"Beta-56846",288961.1326,6694606.056,4887,4900,7.6659517288208,579.469055175781,18.5170841217041,-4.02926683425903,1809.85144042969,31.9754905700684,"3",4036967,0.896580636501312
"500",175006,6105,35,"Poz-106878",284955,6697170,6975,7000,6.13077735900879,631.369323730469,17.5410118103027,-7.9044942855835,1842.60241699219,31.7717323303223,"3",5315760.5,0.739701867103577
"504",175002,5330,40,"Beta-372609",285073.5277,6697164.257,6110,6100,7.12233781814575,597.835144042969,17.9701366424561,-5.94971513748169,1855.6865234375,31.0424880981445,"3",5393215,0.830313384532928
"507",138527,5780,40,"Beta-286529",299996.1773,6713813.059,6581,6600,6.68753957748413,642.186645507812,18.5878715515137,-7.07070684432983,1955.74011230469,32.9725303649902,"5",13377974.5,0.615421235561371
"508",6477,4410,90,"T-7339",280411.4449,6739309.806,5036,5000,7.77372789382935,541.562316894531,18.1499996185303,-2.33842206001282,1941.11572265625,30.7107524871826,"3",6248780.5,0.842732489109039
"509",94838,7610,70,"Ua-2455",271323.0217,6720951.923,8410,8400,4.19882678985596,698.388122558594,15.8446950912476,-13.8597345352173,1688.49145507812,31.9197196960449,"1",6206093,0.516177654266357
"511",174695,6480,35,"Poz-106816",285615,6697560,7371,7400,5.57503461837769,654.905700683594,17.0410442352295,-9.88431644439697,1791.10900878906,32.5499992370605,"3",3418299.5,0.712736546993256
"514",95602,4350,80,"Beta-67785",288961.1326,6694606.056,4952,5000,7.6981258392334,556.341491699219,18.1170825958252,-2.82926678657532,1855.35339355469,30.4556255340576,"3",3905722,0.879008769989014
"520",174695,6110,40,"Poz-106795",285615,6697560,6984,7000,6.18917083740234,634.338500976562,17.6156826019287,-7.88431596755981,1805.52368164062,31.8630619049072,"3",3813302.5,0.768609344959259
"523",175012,6550,40,"Poz-96639",284895.6883,6697070.755,7462,7500,5.85323476791382,641.210266113281,17.2907428741455,-9.06901931762695,1840.07177734375,31.2144298553467,"3",5807984,0.711573123931885
"525",35751,4070,80,"T-3368",279615.0569,6707286.398,4585,4600,8.47731018066406,513.005004882812,18.25,-1.04999995231628,1803.64343261719,29.4566688537598,"2",4679056.5,0.923090040683746
"526",6309,6940,110,"T-3568",279002.5482,6707516.028,7777,7800,5.16345119476318,680.422241210938,17.0334854125977,-12.9499998092651,1790.02001953125,32.3050880432129,"2",4161649,0.619312345981598
"528",174695,5680,30,"Beta-477289",285615,6697560,6457,6500,7.6533989906311,568.016296386719,18.4621105194092,-2.98431587219238,1836.42065429688,32.7314186096191,"3",4183433,0.884173214435577
"530",138422,7150,40,"Beta-286524",299935,6713960,7970,8000,4.1411566734314,738.699645996094,17.1194477081299,-14.9059505462646,1874.66931152344,33.486515045166,"5",11498818,0.401388764381409
"531",95602,4040,170,"Beta-62955",288961.1326,6694606.056,4526,4500,7.66021537780762,557.804260253906,18.1170825958252,-3.08291602134705,1853.09448242188,30.0903224945068,"3",3922064,0.877111673355103
"532",99962,5770,40,"Beta-222500",283684.2044,6671882.686,6571,6600,7.3220009803772,595.183410644531,18.0499992370605,-5.71734952926636,1808.20532226562,31.0002918243408,"1",7534564,0.779298484325409
"533",96353,4110,60,"Beta-98447",294278.6226,6628442.048,4640,4600,8.41503143310547,533.745788574219,18.1885013580322,-1.85000002384186,1677.47998046875,29.8350715637207,"3",603139,0.972403645515442
"538",66458,5120,90,"Tua-2026",280286.3545,6739310.658,5854,5900,8.78620338439941,514.816650390625,19.25,-0.0500000007450581,1903.31103515625,31.5985488891602,"3",5929327,0.932157218456268
"540",108586,4170,160,"Beta-78821",297826.8857,6627991.107,4689,4700,8.76283931732178,532.611450195312,18.8312892913818,-0.837866723537445,1703.79992675781,31.8544387817383,"2",2256228.5,0.964333534240723
"544",95608,6680,40,"Beta-285774",288997.0363,6694588.75,7539,7500,5.94210481643677,652.968688964844,17.6499996185303,-9.24214458465576,1767.9912109375,31.818115234375,"3",3206087,0.765857100486755
"549",138737,6720,25,"TRa-14853",289973.5272,6696418.933,7585,7600,6.10708427429199,663.69091796875,17.6064338684082,-9.69356536865234,1788.51684570312,32.0783081054688,"3",3902501.5,0.770438611507416
"550",95607,4960,40,"Beta - 285771",288900.363,6694554.524,5678,5700,7.46201276779175,574.779296875,18.3154811859131,-3.84999990463257,1853.25549316406,31.6427593231201,"3",3651535,0.861109912395477
"551",138737,6030,30,"Beta-549660",289973.5272,6696418.933,6872,6900,5.98248195648193,677.883544921875,18.0594997406006,-10.2935657501221,1775.21740722656,32.3800621032715,"3",4108138,0.765662789344788
