"","meancalyear","prdens"
"1475",9526,0.0627806010768361
"1476",9525,0.0628105923903533
"1477",9524,0.0628423259290934
"1478",9523,0.0628759749805178
"1479",9522,0.0629116219071748
"1480",9521,0.0629493896959271
"1481",9520,0.0629893867169351
"1482",9519,0.063030788637034
"1483",9518,0.0630736495075509
"1484",9517,0.0631180208894225
"1485",9516,0.0631639516513317
"1486",9515,0.0632115895199098
"1487",9514,0.0632603889622833
"1488",9513,0.0633103637364466
"1489",9512,0.0633615271970425
"1490",9511,0.0634138923269702
"1491",9510,0.0634674650198845
"1492",9509,0.0635240144580177
"1493",9508,0.0635836329554012
"1494",9507,0.063646387569892
"1495",9506,0.06371228775243
"1496",9505,0.0637813915034148
"1497",9504,0.0638547082147199
"1498",9503,0.0639322300843444
"1499",9502,0.0640140209960634
"1500",9501,0.0641002545196889
"1501",9500,0.064190953923728
"1502",9499,0.0642856014938135
"1503",9498,0.0643842322974708
"1504",9497,0.0644868252663887
"1505",9496,0.0645933309614234
"1506",9495,0.0647036691932034
"1507",9494,0.0648146176386949
"1508",9493,0.0649261689808973
"1509",9492,0.0650383159022916
"1510",9491,0.065151051091509
"1511",9490,0.0652643505360679
"1512",9489,0.0653756884009426
"1513",9488,0.0654850330987229
"1514",9487,0.065592356768302
"1515",9486,0.0656976352877846
"1516",9485,0.0658008482678419
"1517",9484,0.0659017471176466
"1518",9483,0.0660003560062895
"1519",9482,0.0660966680915899
"1520",9481,0.0661906960050153
"1521",9480,0.0662824544863021
"1522",9479,0.0663739811228077
"1523",9478,0.0664652648364526
"1524",9477,0.0665562943580635
"1525",9476,0.0666470416413822
"1526",9475,0.066737512021558
"1527",9474,0.0668299499639795
"1528",9473,0.0669243994684302
"1529",9472,0.0670207577817839
"1530",9471,0.0671189968871104
"1531",9470,0.0672190855825665
"1532",9469,0.0673181977852536
"1533",9468,0.0674163199634756
"1534",9467,0.0675134223122042
"1535",9466,0.0676095085394016
"1536",9465,0.0677045656700388
"1537",9464,0.0677963299754871
"1538",9463,0.0678848326836193
"1539",9462,0.067970056275786
"1540",9461,0.0680520828276451
"1541",9460,0.0681309882512425
"1542",9459,0.068206222729732
"1543",9458,0.0682776641807651
"1544",9457,0.0683451436898378
"1545",9456,0.0684085318687846
"1546",9455,0.0684678501364725
"1547",9454,0.0685229862068333
"1548",9453,0.0685738253526657
"1549",9452,0.0686202703444085
"1550",9451,0.0686623867831584
"1551",9450,0.0687003437575098
"1552",9449,0.06873303420307
"1553",9448,0.0687611482678465
"1554",9447,0.0687855647591461
"1555",9446,0.068807251430391
"1556",9445,0.068827244650938
"1557",9444,0.0688473850261974
"1558",9443,0.0688691238843284
"1559",9442,0.0688937047753136
"1560",9441,0.0689220114232146
"1561",9440,0.0689544373144376
"1562",9439,0.0689919597046441
"1563",9438,0.0690341615116554
"1564",9437,0.0690802286622481
"1565",9436,0.0691293164519944
"1566",9435,0.0691804464897389
"1567",9434,0.0692335803783397
"1568",9433,0.0692877888129155
"1569",9432,0.0693420348044159
"1570",9431,0.0693953259588998
"1571",9430,0.0694466025652454
"1572",9429,0.0694970453616683
"1573",9428,0.069546102013785
"1574",9427,0.0695932404959443
"1575",9426,0.0696380776150889
"1576",9425,0.0696802249403715
"1577",9424,0.0697222971265152
"1578",9423,0.0697641227196632
"1579",9422,0.0698057480267461
"1580",9421,0.0698472684088161
"1581",9420,0.069888806391317
"1582",9419,0.0699324670520489
"1583",9418,0.0699782901955253
"1584",9417,0.0700263141920581
"1585",9416,0.0700765760337971
"1586",9415,0.0701291113908957
"1587",9414,0.0701856277440866
"1588",9413,0.0702461368371992
"1589",9412,0.0703107212817098
"1590",9411,0.0703793778075379
"1591",9410,0.0704520835590367
"1592",9409,0.0705283232843629
"1593",9408,0.0706081620310555
"1594",9407,0.0706915890238448
"1595",9406,0.0707787278332913
"1596",9405,0.0708694464406273
"1597",9404,0.0709620838716536
"1598",9403,0.0710566367612293
"1599",9402,0.0711531005841224
"1600",9401,0.0712514696051311
"1601",9400,0.0713517368320483
"1602",9399,0.0714529645962662
"1603",9398,0.0715551600919945
"1604",9397,0.0716582284272446
"1605",9396,0.0717622709366651
"1606",9395,0.0718672967913268
"1607",9394,0.0719726074495546
"1608",9393,0.072078167826168
"1609",9392,0.0721839649906543
"1610",9391,0.0722899957979827
"1611",9390,0.0723961490430535
"1612",9389,0.0725021948362947
"1613",9388,0.0726080436577112
"1614",9387,0.0727138159327711
"1615",9386,0.0728195216775176
"1616",9385,0.0729252594909724
"1617",9384,0.0730313489746725
"1618",9383,0.0731379364387655
"1619",9382,0.0732450984048534
"1620",9381,0.0733529813773958
"1621",9380,0.0734617480453296
"1622",9379,0.073572207356792
"1623",9378,0.0736845133027918
"1624",9377,0.0737987263324816
"1625",9376,0.0739150874078401
"1626",9375,0.0740337188924772
"1627",9374,0.0741544829409032
"1628",9373,0.0742772415888376
"1629",9372,0.07440189138103
"1630",9371,0.0745282956202016
"1631",9370,0.0746563334282651
"1632",9369,0.0747848520855009
"1633",9368,0.0749138214803273
"1634",9367,0.0750430103199926
"1635",9366,0.0751723252775674
"1636",9365,0.0753015513440086
"1637",9364,0.0754306922784349
"1638",9363,0.0755595330124477
"1639",9362,0.0756881170531346
"1640",9361,0.0758162807727746
"1641",9360,0.0759439006512074
"1642",9359,0.0760716673901136
"1643",9358,0.0761995075116639
"1644",9357,0.0763273471272506
"1645",9356,0.0764550616062806
"1646",9355,0.0765826166588511
"1647",9354,0.076710210701157
"1648",9353,0.0768377833967632
"1649",9352,0.0769652745576285
"1650",9351,0.0770926242406753
"1651",9350,0.0772197728353338
"1652",9349,0.077347185263065
"1653",9348,0.0774748512131951
"1654",9347,0.0776027674016797
"1655",9346,0.0777309303073212
"1656",9345,0.0778593431753239
"1657",9344,0.0779886057384862
"1658",9343,0.0781187206901993
"1659",9342,0.0782496901057859
"1660",9341,0.0783815154268347
"1661",9340,0.0785141974460142
"1662",9339,0.0786472970978885
"1663",9338,0.0787807809726444
"1664",9337,0.0789146179624227
"1665",9336,0.0790488166556909
"1666",9335,0.0791832634145231
"1667",9334,0.0793182519228312
"1668",9333,0.0794536527349532
"1669",9332,0.0795893385470626
"1670",9331,0.0797251772329552
"1671",9330,0.0798610328732877
"1672",9329,0.0799971509985205
"1673",9328,0.0801332360402017
"1674",9327,0.0802690460561822
"1675",9326,0.0804043539086043
"1676",9325,0.0805388990561147
"1677",9324,0.0806722158617321
"1678",9323,0.0808040680984302
"1679",9322,0.0809344106275481
"1680",9321,0.081063106081258
"1681",9320,0.0811900311392081
"1682",9319,0.0813165038629513
"1683",9318,0.0814424632462421
"1684",9317,0.0815678011733738
"1685",9316,0.0816925145113877
"1686",9315,0.0818164453856273
"1687",9314,0.0819395032184869
"1688",9313,0.0820616718369699
"1689",9312,0.0821829354850152
"1690",9311,0.082303278792691
"1691",9310,0.0824226934945251
"1692",9309,0.0825382205235963
"1693",9308,0.0826497398447997
"1694",9307,0.0827571575472855
"1695",9306,0.0828604926735117
"1696",9305,0.0829596157863955
"1697",9304,0.0830532963898713
"1698",9303,0.0831414132804657
"1699",9302,0.0832236753338043
"1700",9301,0.0832997326310251
"1701",9300,0.0833693845072337
"1702",9299,0.0834322412744521
"1703",9298,0.0834881787494796
"1704",9297,0.0835370450377094
"1705",9296,0.0835787292640181
"1706",9295,0.083613200089129
"1707",9294,0.0836448966427654
"1708",9293,0.0836738109120815
"1709",9292,0.0836999395314119
"1710",9291,0.0837232836962909
"1711",9290,0.0837438490629248
"1712",9289,0.0837668706682331
"1713",9288,0.083792377624944
"1714",9287,0.0838203951831436
"1715",9286,0.0838509447179071
"1716",9285,0.0838840437365256
"1717",9284,0.0839227965427937
"1718",9283,0.083967191190852
"1719",9282,0.0840171767547129
"1720",9281,0.0840726965520789
"1721",9280,0.0841337084851243
"1722",9279,0.0841986110595096
"1723",9278,0.0842669703018942
"1724",9277,0.0843383793568434
"1725",9276,0.0844123731363113
"1726",9275,0.0844884979500993
"1727",9274,0.084564227913519
"1728",9273,0.0846390692300554
"1729",9272,0.0847126026856874
"1730",9271,0.0847843188766036
"1731",9270,0.0848538608600442
"1732",9269,0.0849244728776833
"1733",9268,0.084995983470621
"1734",9267,0.0850682209273605
"1735",9266,0.0851409860653286
"1736",9265,0.0852140891724012
"1737",9264,0.0852898133100066
"1738",9263,0.0853680901631771
"1739",9262,0.0854489003295686
"1740",9261,0.0855321250206539
"1741",9260,0.0856176518637391
"1742",9259,0.0857061078544463
"1743",9258,0.0857974567230059
"1744",9257,0.0858916510574359
"1745",9256,0.0859887310351649
"1746",9255,0.0860885541710799
"1747",9254,0.0861913681908531
"1748",9253,0.0862970550277619
"1749",9252,0.086405486524918
"1750",9251,0.0865165373533387
"1751",9250,0.0866300637360137
"1752",9249,0.0867473784770984
"1753",9248,0.0868680839350484
"1754",9247,0.0869918703432569
"1755",9246,0.0871184333056815
"1756",9245,0.0872474416620915
"1757",9244,0.0873771163188502
"1758",9243,0.087507107391068
"1759",9242,0.0876368213938592
"1760",9241,0.0877658211259023
"1761",9240,0.0878936954318748
"1762",9239,0.0880198515774839
"1763",9238,0.0881438598233427
"1764",9237,0.0882654767005634
"1765",9236,0.0883844686046469
"1766",9235,0.0885005945729186
"1767",9234,0.0886117240208952
"1768",9233,0.0887177117262243
"1769",9232,0.0888184718008505
"1770",9231,0.0889139658476424
"1771",9230,0.0890040833824741
"1772",9229,0.0890861060516068
"1773",9228,0.0891600741673592
"1774",9227,0.089226082104167
"1775",9226,0.0892842573700692
"1776",9225,0.0893348209624132
"1777",9224,0.0893788586964734
"1778",9223,0.0894167441292863
"1779",9222,0.0894489093570427
"1780",9221,0.089475816977085
"1781",9220,0.0894979679684008
"1782",9219,0.0895175519432111
"1783",9218,0.0895345436356287
"1784",9217,0.0895489136980869
"1785",9216,0.0895606344719215
"1786",9215,0.08956967992768
"1787",9214,0.0895778002507122
"1788",9213,0.089585007555977
"1789",9212,0.0895912925167028
"1790",9211,0.089596652388356
"1791",9210,0.0896011467097999
"1792",9209,0.0896047771212622
"1793",9208,0.08960765085563
"1794",9207,0.0896098276094138
"1795",9206,0.0896113485171389
"1796",9205,0.089612312473832
"1797",9204,0.0896123183595453
"1798",9203,0.0896113817299566
"1799",9202,0.0896095190266248
"1800",9201,0.0896067733637568
"1801",9200,0.0896031383627641
"1802",9199,0.0895971132260375
"1803",9198,0.08958869255016
"1804",9197,0.0895778468636111
"1805",9196,0.0895645975374196
"1806",9195,0.0895489413020521
"1807",9194,0.0895294554837269
"1808",9193,0.0895062485379323
"1809",9192,0.0894794804220842
"1810",9191,0.0894492880482836
"1811",9190,0.0894158570560562
"1812",9189,0.0893775645950137
"1813",9188,0.0893349177495519
"1814",9187,0.0892883682787594
"1815",9186,0.0892384923555503
"1816",9185,0.0891858221349673
"1817",9184,0.0891310313489742
"1818",9183,0.0890745817011566
"1819",9182,0.089016689794555
"1820",9181,0.0889576999987077
"1821",9180,0.0888978659440485
"1822",9179,0.0888356885345335
"1823",9178,0.0887713593404891
"1824",9177,0.0887051171287384
"1825",9176,0.0886371269701578
"1826",9175,0.0885676218600386
"1827",9174,0.0884967213711033
"1828",9173,0.0884246818643571
"1829",9172,0.0883517696708754
"1830",9171,0.0882782460723512
"1831",9170,0.088204362453673
"1832",9169,0.0881304670215668
"1833",9168,0.0880566850256922
"1834",9167,0.0879833410485242
"1835",9166,0.0879105586512587
"1836",9165,0.0878386123148479
"1837",9164,0.087767586514707
"1838",9163,0.0876975972099425
"1839",9162,0.0876286790292405
"1840",9161,0.0875609652827279
"1841",9160,0.0874944398159536
"1842",9159,0.0874276763395577
"1843",9158,0.0873609269105433
"1844",9157,0.0872944163170814
"1845",9156,0.0872282967814072
"1846",9155,0.0871629002560416
"1847",9154,0.087097683019937
"1848",9153,0.0870331008018939
"1849",9152,0.0869695611164575
"1850",9151,0.0869074908248755
"1851",9150,0.0868473080874147
"1852",9149,0.0867889399736462
"1853",9148,0.0867326289941339
"1854",9147,0.0866788545758332
"1855",9146,0.0866278790465011
"1856",9145,0.0865800486424922
"1857",9144,0.0865325799935588
"1858",9143,0.0864855344166111
"1859",9142,0.0864388646108634
"1860",9141,0.0863927536449487
"1861",9140,0.0863472635768793
"1862",9139,0.0862988675569348
"1863",9138,0.0862476035449117
"1864",9137,0.0861936919358527
"1865",9136,0.0861371500430066
"1866",9135,0.0860780572520886
"1867",9134,0.0860145529420982
"1868",9133,0.0859473604951183
"1869",9132,0.0858773281715048
"1870",9131,0.0858051294220919
"1871",9130,0.0857315353979976
"1872",9129,0.0856567170451308
"1873",9128,0.0855818498606143
"1874",9127,0.0855081885623913
"1875",9126,0.0854365209428882
"1876",9125,0.085367672594297
"1877",9124,0.0853012694893384
"1878",9123,0.0852375904045604
"1879",9122,0.0851767343817759
"1880",9121,0.0851187145334029
"1881",9120,0.0850633941813569
"1882",9119,0.0850097303697197
"1883",9118,0.0849576192522915
"1884",9117,0.0849070070343853
"1885",9116,0.0848576975218003
"1886",9115,0.0848096052301044
"1887",9114,0.0847638802720649
"1888",9113,0.0847202594262376
"1889",9112,0.0846784574431819
"1890",9111,0.0846383578017102
"1891",9110,0.0845998880112439
"1892",9109,0.0845638619894991
"1893",9108,0.0845303515225125
"1894",9107,0.0844995383830782
"1895",9106,0.0844715691778031
"1896",9105,0.0844467842983996
"1897",9104,0.084424647681504
"1898",9103,0.0844054550120715
"1899",9102,0.0843896385905037
"1900",9101,0.0843775786559261
"1901",9100,0.0843696901853636
"1902",9099,0.0843701075770042
"1903",9098,0.0843800161641525
"1904",9097,0.0844006660387147
"1905",9096,0.0844333224417121
"1906",9095,0.0844791478763218
"1907",9094,0.0845398747979023
"1908",9093,0.0846164966687389
"1909",9092,0.0847097052764464
"1910",9091,0.0848198797646781
"1911",9090,0.0849472539006075
"1912",9089,0.0850850857567689
"1913",9088,0.0852333527425603
"1914",9087,0.0853918215639243
"1915",9086,0.0855602260797474
"1916",9085,0.0857381332935985
"1917",9084,0.0859207976064205
"1918",9083,0.0861077361484272
"1919",9082,0.086298448748152
"1920",9081,0.0864924349667429
"1921",9080,0.086689059525492
"1922",9079,0.0868870688472505
"1923",9078,0.0870864134664143
"1924",9077,0.087286975399714
"1925",9076,0.0874886359393058
"1926",9075,0.0876912355247186
"1927",9074,0.0878945103275072
"1928",9073,0.0880986264615511
"1929",9072,0.0883037250038336
"1930",9071,0.0885100574527936
"1931",9070,0.088717633185308
"1932",9069,0.0889250320066631
"1933",9068,0.0891323919131692
"1934",9067,0.089339868245064
"1935",9066,0.0895476111671761
"1936",9065,0.0897557789682769
"1937",9064,0.0899650435182428
"1938",9063,0.0901753140155818
"1939",9062,0.0903864952779441
"1940",9061,0.0905984879501665
"1941",9060,0.0908111413736798
"1942",9059,0.0910228241103396
"1943",9058,0.0912333558127557
"1944",9057,0.0914425632059478
"1945",9056,0.0916502859602511
"1946",9055,0.091856345492561
"1947",9054,0.0920608035519531
"1948",9053,0.0922637417406063
"1949",9052,0.0924652498776114
"1950",9051,0.0926654637543314
"1951",9050,0.0928644279470116
"1952",9049,0.0930616015155408
"1953",9048,0.0932572413314367
"1954",9047,0.0934516178504457
"1955",9046,0.0936450170332334
"1956",9045,0.0938377052670576
"1957",9044,0.0940316374747158
"1958",9043,0.0942272348661811
"1959",9042,0.0944249147331783
"1960",9041,0.0946251379104865
"1961",9040,0.0948282875062219
"1962",9039,0.0950335630149987
"1963",9038,0.0952413326240435
"1964",9037,0.0954518324811125
"1965",9036,0.095665178686201
"1966",9035,0.0958815646007886
"1967",9034,0.0961021203336386
"1968",9033,0.0963268926358708
"1969",9032,0.0965558700131198
"1970",9031,0.0967889946503015
"1971",9030,0.0970262820731264
"1972",9029,0.097268697527425
"1973",9028,0.0975162312644584
"1974",9027,0.0977686965240741
"1975",9026,0.0980259327421473
"1976",9025,0.0982876791008679
"1977",9024,0.0985542684503808
"1978",9023,0.0988252792348759
"1979",9022,0.0991001120674028
"1980",9021,0.0993781146036335
"1981",9020,0.0996585268949805
"1982",9019,0.0999392145543195
"1983",9018,0.100219372696053
"1984",9017,0.100498327528584
"1985",9016,0.100775237345842
"1986",9015,0.101049285299349
"1987",9014,0.101318564689909
"1988",9013,0.101582530159867
"1989",9012,0.101840516156648
"1990",9011,0.102092222436108
"1991",9010,0.102337072007058
"1992",9009,0.102579063911807
"1993",9008,0.102818035416477
"1994",9007,0.103053872755585
"1995",9006,0.103286464919364
"1996",9005,0.103515678487733
"1997",9004,0.103746613379368
"1998",9003,0.103979177271913
"1999",9002,0.104213276355558
"2000",9001,0.104448789714547
"2001",9000,0.104685645660581
"2002",8999,0.104928745782077
"2003",8998,0.105177684440771
"2004",8997,0.105431970636876
"2005",8996,0.105691033702671
"2006",8995,0.105954364157602
"2007",8994,0.106221928743537
"2008",8993,0.106493098957946
"2009",8992,0.106767190023669
"2010",8991,0.107043496344473
"2011",8990,0.107321508398684
"2012",8989,0.107601646416626
"2013",8988,0.107883462920995
"2014",8987,0.108166447234291
"2015",8986,0.108450176241719
"2016",8985,0.108734190267667
"2017",8984,0.109015874782247
"2018",8983,0.109294321371534
"2019",8982,0.109568972253652
"2020",8981,0.109839112391571
"2021",8980,0.110104183277952
"2022",8979,0.11036585834724
"2023",8978,0.110623741069161
"2024",8977,0.110877366103708
"2025",8976,0.111126542850595
"2026",8975,0.111370883140773
"2027",8974,0.111614030943489
"2028",8973,0.111855981601886
"2029",8972,0.112096730779617
"2030",8971,0.112336274458776
"2031",8970,0.112574608937664
"2032",8969,0.112818367567798
"2033",8968,0.113067213977731
"2034",8967,0.113320897559022
"2035",8966,0.113578919682708
"2036",8965,0.113840966638389
"2037",8964,0.114107330130908
"2038",8963,0.114377423954611
"2039",8962,0.114650574654657
"2040",8961,0.114926122918168
"2041",8960,0.115203499178531
"2042",8959,0.115482863023032
"2043",8958,0.115763631416701
"2044",8957,0.116045211307815
"2045",8956,0.116327067833704
"2046",8955,0.116608502242267
"2047",8954,0.116889782492168
"2048",8953,0.11717019771005
"2049",8952,0.117449261634739
"2050",8951,0.117726390817917
"2051",8950,0.118001010063821
"2052",8949,0.118273519522865
"2053",8948,0.118543645435408
"2054",8947,0.118810877319909
"2055",8946,0.119074922013917
"2056",8945,0.119335402692184
"2057",8944,0.119595388147215
"2058",8943,0.119854801185922
"2059",8942,0.120113673189899
"2060",8941,0.120371805143558
"2061",8940,0.120629119029732
"2062",8939,0.120890536751978
"2063",8938,0.121155714005446
"2064",8937,0.12142415134927
"2065",8936,0.121695488182851
"2066",8935,0.121969327521385
"2067",8934,0.122247191532095
"2068",8933,0.122527382377177
"2069",8932,0.12280804093541
"2070",8931,0.123087657412508
"2071",8930,0.123364443228019
"2072",8929,0.123638175897947
"2073",8928,0.123907024802226
"2074",8927,0.124168956547566
"2075",8926,0.124422480857936
"2076",8925,0.124666204307442
"2077",8924,0.124903073905595
"2078",8923,0.12513272027852
"2079",8922,0.125354862683327
"2080",8921,0.125569367305721
"2081",8920,0.125776260387078
"2082",8919,0.125982907688043
"2083",8918,0.126189385891177
"2084",8917,0.126395769858836
"2085",8916,0.126602173218069
"2086",8915,0.126808653450933
"2087",8914,0.127015984328116
"2088",8913,0.127224219066057
"2089",8912,0.127433434201373
"2090",8911,0.127643632162932
"2091",8910,0.127854576125117
"2092",8909,0.128065105875627
"2093",8908,0.128275132501567
"2094",8907,0.128484463651397
"2095",8906,0.128692886004512
"2096",8905,0.128900068447912
"2097",8904,0.129105085239973
"2098",8903,0.129307707594395
"2099",8902,0.129507768819534
"2100",8901,0.12970497890813
"2101",8900,0.129899064274053
"2102",8899,0.130086039200216
"2103",8898,0.130264825014093
"2104",8897,0.130434317268176
"2105",8896,0.13059338550475
"2106",8895,0.130740955129888
"2107",8894,0.130876140392318
"2108",8893,0.130997955869207
"2109",8892,0.131105713274584
"2110",8891,0.131199032518221
"2111",8890,0.131277674542308
"2112",8889,0.131347719868036
"2113",8888,0.131409199194949
"2114",8887,0.13146232135079
"2115",8886,0.131507273927718
"2116",8885,0.131544384585038
"2117",8884,0.131576723273742
"2118",8883,0.131604450017605
"2119",8882,0.131627789982332
"2120",8881,0.131646907340803
"2121",8880,0.131662148644069
"2122",8879,0.131674779920263
"2123",8878,0.131684507080942
"2124",8877,0.131690952762679
"2125",8876,0.131693887135707
"2126",8875,0.131693098879196
"2127",8874,0.131688907156498
"2128",8873,0.131681224920502
"2129",8872,0.131669986868118
"2130",8871,0.131655107399329
"2131",8870,0.131636692418976
"2132",8869,0.131617073652598
"2133",8868,0.131596166186078
"2134",8867,0.131573903945106
"2135",8866,0.13155025086925
"2136",8865,0.131525095551682
"2137",8864,0.131498964884981
"2138",8863,0.13147196594239
"2139",8862,0.13144420997852
"2140",8861,0.131415812215604
"2141",8860,0.131386938968615
"2142",8859,0.131358793129843
"2143",8858,0.131331561563053
"2144",8857,0.131305424130204
"2145",8856,0.131280547817402
"2146",8855,0.131257117932485
"2147",8854,0.131233632824416
"2148",8853,0.131210097442412
"2149",8852,0.131186516731671
"2150",8851,0.131162844889544
"2151",8850,0.131139135861388
"2152",8849,0.13111531799373
"2153",8848,0.131091395640137
"2154",8847,0.131067373073692
"2155",8846,0.1310432544868
"2156",8845,0.131019043991072
"2157",8844,0.130995214543347
"2158",8843,0.130971748976764
"2159",8842,0.130948677952273
"2160",8841,0.130925932296651
"2161",8840,0.130903493318133
"2162",8839,0.130882837284692
"2163",8838,0.130864007800033
"2164",8837,0.130846933938521
"2165",8836,0.130831765239277
"2166",8835,0.130818514608297
"2167",8834,0.130805824478876
"2168",8833,0.130793760832744
"2169",8832,0.130782388344188
"2170",8831,0.130771770279203
"2171",8830,0.130761918562922
"2172",8829,0.130751150290656
"2173",8828,0.130739344512084
"2174",8827,0.130726435925031
"2175",8826,0.130712359284643
"2176",8825,0.130697055136122
"2177",8824,0.130677252375276
"2178",8823,0.130652804770677
"2179",8822,0.130623700485225
"2180",8821,0.130589940343526
"2181",8820,0.130551653123491
"2182",8819,0.130510610423571
"2183",8818,0.130467594358533
"2184",8817,0.130423315738454
"2185",8816,0.130378673192588
"2186",8815,0.13033456039019
"2187",8814,0.130294832743032
"2188",8813,0.13026000032877
"2189",8812,0.130230688909658
"2190",8811,0.130207213786346
"2191",8810,0.130190075847531
"2192",8809,0.130176031823963
"2193",8808,0.130165150867436
"2194",8807,0.130157500343293
"2195",8806,0.130153145731528
"2196",8805,0.130152145074065
"2197",8804,0.130148499807449
"2198",8803,0.130142283790186
"2199",8802,0.130133578097147
"2200",8801,0.13012246544574
"2201",8800,0.130109030073824
"2202",8799,0.130087358079227
"2203",8798,0.130057943076365
"2204",8797,0.130021439660967
"2205",8796,0.129978424487548
"2206",8795,0.129929526292519
"2207",8794,0.129876183582827
"2208",8793,0.129818942753592
"2209",8792,0.129758361403491
"2210",8791,0.12969499724176
"2211",8790,0.129629268431229
"2212",8789,0.129562663563945
"2213",8788,0.129495286271537
"2214",8787,0.129427300518278
"2215",8786,0.129358676015375
"2216",8785,0.129289479835242
"2217",8784,0.129222316190081
"2218",8783,0.129157696599742
"2219",8782,0.129096131039844
"2220",8781,0.129038113977666
"2221",8780,0.128984097009612
"2222",8779,0.128934265370371
"2223",8778,0.128889083298063
"2224",8777,0.128848935726659
"2225",8776,0.128814081092337
"2226",8775,0.128784910229526
"2227",8774,0.128759424061165
"2228",8773,0.128737784205756
"2229",8772,0.12872010420091
"2230",8771,0.128706497825528
"2231",8770,0.128697014061336
"2232",8769,0.128685539393657
"2233",8768,0.128672556201668
"2234",8767,0.128658435378909
"2235",8766,0.128643691724233
"2236",8765,0.128628837011597
"2237",8764,0.128611716884255
"2238",8763,0.128592832625789
"2239",8762,0.128572831612022
"2240",8761,0.128552320454213
"2241",8760,0.128531860955613
"2242",8759,0.128508537760344
"2243",8758,0.128482686646536
"2244",8757,0.128454706429842
"2245",8756,0.128424967970091
"2246",8755,0.128393850332114
"2247",8754,0.128359325047724
"2248",8753,0.128321767713427
"2249",8752,0.128281213482702
"2250",8751,0.128237890066944
"2251",8750,0.128192063701245
"2252",8749,0.128141950187262
"2253",8748,0.128087739451171
"2254",8747,0.128029762376099
"2255",8746,0.127968400256641
"2256",8745,0.127904014065809
"2257",8744,0.127836583756322
"2258",8743,0.127766752945105
"2259",8742,0.127695166256258
"2260",8741,0.127622295014116
"2261",8740,0.127548666361346
"2262",8739,0.127473271821366
"2263",8738,0.127396981691462
"2264",8737,0.127320605165091
"2265",8736,0.127244998923372
"2266",8735,0.127170950661414
"2267",8734,0.127098366832827
"2268",8733,0.12702837739239
"2269",8732,0.126962174715029
"2270",8731,0.12690071850647
"2271",8730,0.126845101647733
"2272",8729,0.126793293653507
"2273",8728,0.126745980228295
"2274",8727,0.126703953654635
"2275",8726,0.126667930482023
"2276",8725,0.126638483069827
"2277",8724,0.126611706256733
"2278",8723,0.126587761029655
"2279",8722,0.126566804766133
"2280",8721,0.126548956809858
"2281",8720,0.126534419509015
"2282",8719,0.126516552697297
"2283",8718,0.126495408429171
"2284",8717,0.126471144819526
"2285",8716,0.126443888966564
"2286",8715,0.126413757564065
"2287",8714,0.126379717635884
"2288",8713,0.126342068568316
"2289",8712,0.126301058443408
"2290",8711,0.12625684185963
"2291",8710,0.126209769682787
"2292",8709,0.126161939378942
"2293",8708,0.1261134253589
"2294",8707,0.126064343286708
"2295",8706,0.126014709064457
"2296",8705,0.125964607400893
"2297",8704,0.125916718915292
"2298",8703,0.125871497883026
"2299",8702,0.125829185362429
"2300",8701,0.125790034105553
"2301",8700,0.125754269917931
"2302",8699,0.125724128490269
"2303",8698,0.125699869502231
"2304",8697,0.125681734163497
"2305",8696,0.125669944967744
"2306",8695,0.125664838498505
"2307",8694,0.125665182472575
"2308",8693,0.125671337417026
"2309",8692,0.125683991193865
"2310",8691,0.125703466943034
"2311",8690,0.125729813829961
"2312",8689,0.125759162649326
"2313",8688,0.125791456460715
"2314",8687,0.125826554144981
"2315",8686,0.125864352918859
"2316",8685,0.12590461851808
"2317",8684,0.12594289118895
"2318",8683,0.125979503454916
"2319",8682,0.126014758657887
"2320",8681,0.126049023826568
"2321",8680,0.126082600765814
"2322",8679,0.126113153571576
"2323",8678,0.126141449728943
"2324",8677,0.126168382122779
"2325",8676,0.126194772382124
"2326",8675,0.126221437005434
"2327",8674,0.126248235786481
"2328",8673,0.126275516599384
"2329",8672,0.126303618252312
"2330",8671,0.126332853764952
"2331",8670,0.126363437866674
"2332",8669,0.126394045591934
"2333",8668,0.126424810243403
"2334",8667,0.126455793560602
"2335",8666,0.126487028753893
"2336",8665,0.126518625948222
"2337",8664,0.126549710904328
"2338",8663,0.126580275393284
"2339",8662,0.126610311532427
"2340",8661,0.126639811798299
"2341",8660,0.126668769039213
"2342",8659,0.126698214904067
"2343",8658,0.12672814973437
"2344",8657,0.126758573787931
"2345",8656,0.126789487238166
"2346",8655,0.126820890173436
"2347",8654,0.126855028270717
"2348",8653,0.126891897200922
"2349",8652,0.1269314873439
"2350",8651,0.12697378342055
"2351",8650,0.127018764166878
"2352",8649,0.127068984028536
"2353",8648,0.127124122632603
"2354",8647,0.127183848813232
"2355",8646,0.127247827368185
"2356",8645,0.127315641301938
"2357",8644,0.127386598523741
"2358",8643,0.127459681795382
"2359",8642,0.127533879906268
"2360",8641,0.127608258102011
"2361",8640,0.12768200995847
"2362",8639,0.127753791438203
"2363",8638,0.127823504237937
"2364",8637,0.127891068703517
"2365",8636,0.127956382220653
"2366",8635,0.12801943228281
"2367",8634,0.128081774062714
"2368",8633,0.128143424521291
"2369",8632,0.128204388974201
"2370",8631,0.128264698131727
"2371",8630,0.128324420496905
"2372",8629,0.128385996490965
"2373",8628,0.128449556968349
"2374",8627,0.128515180766058
"2375",8626,0.128582927009464
